reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,sortOrder,appId
gp:AOqpTOHurtRdvqVhGfd5gUWA07cYxJ3oJ1Zzc163ZRgFBhs7EvAvgteXgLOMgtVFF9VS4DvzqoE3b99ZVXNy,Shekhar Suman,https://play-lh.googleusercontent.com/a/AATXAJwbrrGEpu0yRpohaktudJ9k0MQNJRAm-UudQqsO=mo,Worst place to order online.,1,0,2.54.1,2021-10-16 17:56:31,,,newest,com.sainsburys.gol
gp:AOqpTOGd8mNu_aIi4YAUnvYgF3itlWJu6b2vCOUmVNzG3GmfS7V48PHm9h2nO6fxLZ9FBqHtqOIdQ4F7u5N_,Jane Smith,https://play-lh.googleusercontent.com/a/AATXAJzKLgFIamZ0cuO7M7XaEkfg6w4r8NAg1-DxHfLY=mo,I've just tried to register and it doesn't recognise my postcode. They deliver to my neighbours all the time.,1,0,2.54.1,2021-10-16 14:56:30,,,newest,com.sainsburys.gol
gp:AOqpTOGiVNybVQ3eyOgG_hqLp8MPjKhYXw41FbyMcPa_a6nPYu3iL_TP4SsZvJnOOD5LeKkKwzeAMqURk4TZ,Sue Swain,https://play-lh.googleusercontent.com/a/AATXAJySb-6MQUgVNiI7rjXDq-kp9nWN3INZWAOli8Fu=mo,Rubbish says update the when I do it still says update,1,0,2.54.1,2021-10-15 20:28:28,,,newest,com.sainsburys.gol
gp:AOqpTOHEhFtllgww7W4KjsMSGGQ3ll4cKWuIrk5xSuRCgY4W5jEW82kMGxUernlm2SAaVN5A1b5gdQzcO3Hm,Gill Robson,https://play-lh.googleusercontent.com/a/AATXAJyJAhvFYm1mzMnVlNjpf-2Fa8LXSItWZiWT4NnD=mo,The newly updated app won't open all I get is a message to say this version is unsupported and needs update. There are no updates available!!!!,1,1,2.54.1,2021-10-15 08:03:03,,,newest,com.sainsburys.gol
gp:AOqpTOHvg2fWoV7Tb1ZOytwH4VEK3x3WFmUchbTOR9vKi__RTaLMykAcZr3aQ1Y3034zgGio1IduFr5doRUh,Carol Kent,https://play-lh.googleusercontent.com/a/AATXAJxwwCpmxZ81QAbGYTCx-TqOR_3nYMmbzaSU5Sd0=mo,Won't let me see my order so don't no what's coming,1,0,2.54.1,2021-10-14 12:58:44,,,newest,com.sainsburys.gol
gp:AOqpTOG--FDTHgzZTzUpkYewc4wOFIEfEFwOmMcfvjdbXiwk5QKeUsrynpcHitWRQxoS3p7j4MNoEC865S8R,Katie Banister,https://play-lh.googleusercontent.com/a/AATXAJzRG9_szAfgUzMeSCtvUcF0tnADH1_iwea9gu4d=mo,"Not very user friendly, always logging out, sending verification codes etc. Time consuming.",1,0,2.54.1,2021-10-14 07:33:18,,,newest,com.sainsburys.gol
gp:AOqpTOFWexLZkK9VbvvmBPtzm-S_uwQD3173btcYG5_Qxm-CcxvZeKZFtOAWv4setp8KIhpdM-bmenS_pOjc,Umm Abdullah Hussain,https://play-lh.googleusercontent.com/a/AATXAJw_Kbtih_-qiHYqFaKgIHRPRXsgtOCouQb3bcl0=mo,Poor app doesn't open on my phone.,1,0,2.54.1,2021-10-13 22:13:00,,,newest,com.sainsburys.gol
gp:AOqpTOGA5RIJEVeYZ2vdMT3KEIEGXvJht72ExEsJXhfcVCHcmYNaGPLVA93x3J3csVNRZEv7IJlNSFxox6kQ,D K,https://play-lh.googleusercontent.com/a/AATXAJxuxuIxLJCseXrqfnPcn2KVSf88Xc2WMfZYeNj4oV0=mo,"The worst. Regularly makes you retrace your steps, constantly asks for re approval on payment when amending orders, super glitchy, seemingly dozens of taps to get thru checkout. Terrible. In addition, they miss deliveries. Not to be counted on",1,2,2.54.1,2021-10-13 21:53:50,,,newest,com.sainsburys.gol
gp:AOqpTOFRkxp4dsaUfiZ3eNLqiwO_ZWxTPH3NwxpyUejqm6FG2qzx8NV7VkFcAtHeNcMy5ks-t7u8yFz8KpOc,Tonia Fields,https://play-lh.googleusercontent.com/a-/AOh14GhfKsWzR1hI28_pDkfaPVauGmGh8oT_Lby0tlLSNw,Same problem others have described - told to update the app as old version no longer supported. Do update - says app needs update and goes back to play store - on a loop. Unusable,1,1,2.54.1,2021-10-13 09:20:35,,,newest,com.sainsburys.gol
gp:AOqpTOHqj_OinD6lJG0Nc6Ht_08gq9cjl2ChyO6GAzLUg0AHZ9rvjWuyCre_cRVixD61WNorA96_hxSUEV4Q,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Used to work perfectly. Now I can't get logged in, it sends a code which when I try to enter brings me to the shopping page but starts the loop again, log in, sends code...round and round. Please fix",1,1,2.54.1,2021-10-13 08:07:49,,,newest,com.sainsburys.gol
gp:AOqpTOHTtCQ_rTprHMQbx33ZCGiLfuRGxOhChH13SYLpMVUxq23jxWBLJcTlvOACS4MLgulVgtCxqzW-VTfg,Jennifer Saxin,https://play-lh.googleusercontent.com/a-/AOh14GifuKob0MqXyypXywaoxjRzISGCrbxWixU_Z5JzUQ,This is why I usually don't update stuff...updated my app as it was no longer supported and now it won't open!,1,0,2.54.1,2021-10-12 18:56:37,,,newest,com.sainsburys.gol
gp:AOqpTOFTqY8bbsRlJ8cWjQmKooXxQ4DtOBfRACWuulLefaFmbLn8zLBwvfkDpUELD_WGBjg4JuI7SzmS_04O,Barry Todd,https://play-lh.googleusercontent.com/a/AATXAJxWdhT_h6ec3oW68EdT8mRYGAYVXGMMkfcvLUdn=mo,Have just experienced update problems similar to Alan. Tried to update but goes into a loop. Not good for vulnerable online customers! Or any others for that matter.,1,1,2.54.1,2021-10-12 11:21:34,,,newest,com.sainsburys.gol
gp:AOqpTOF3kkweCqTObRho-P5IgpJw_uEjWlMo7ltA5P850550QQznJ7Zgz__cAOx1OBaYSrG49WZg-6NGN3pk,Andrew Haselum,https://play-lh.googleusercontent.com/a-/AOh14GiGhZe1sGS_olcDGQ7TLVydlvfnTWjy9oMUoe9sPA,Difficulty logging in. Products are shown for sale even when they are out of stock.,1,0,2.54.1,2021-10-12 09:36:43,,,newest,com.sainsburys.gol
gp:AOqpTOGF2CUl-fswQx-3X3JstqIorh8WTf7v7Wq4vpWUKcuwbFzPJ6t8k-eaFaF0HvA5qyIJz7Qe7AgO8Mb0,Cathy Peters,https://play-lh.googleusercontent.com/a/AATXAJzn3uq031BIhcoH4N9wMdWpmN13s_PROk5irtvH=mo,Updated app but it won't work. Still asking me to update! Grrrrrr!,1,0,2.54.1,2021-10-12 09:34:16,,,newest,com.sainsburys.gol
gp:AOqpTOGx9Me5FhfuUQ_igg9zvVpA9yl6gsEQs4l2EBxYiRDexPQWVTBG4HSq5sb84LYCwYQ50neDBX3brGnm,Anf Sturgess,https://play-lh.googleusercontent.com/a/AATXAJwFUir4UK8sX36omufFKTngecD9JZstdiBYAG8i=mo,"Forced to update, so I update. And then it tells me I still need to update which I already have. So now this app is completely useless.",1,0,2.54.1,2021-10-11 22:19:02,,,newest,com.sainsburys.gol
gp:AOqpTOGISswJkUDTUGuxw1ITR9j-zTdMinN4OcwYFzfoJGf35O4BP9tRvR3FawJp__6cahaaYzHk5-qIu4ez,Philip Rowson,https://play-lh.googleusercontent.com/a/AATXAJwUeWwViiLb6vW6xb68xP3S8m_Q18qbfDhYSp9Z=mo,"Useless! It looks like the app merely directs you to a web address to log in, but as soon as you try to enter your account password it loops back to the home page, and round you go again, unendingly. However, if you use the phone menu to open the log-in page in your browser, you can continue as normal. Clearing cache and data makes no difference. Uninstalled.",1,27,2.54.1,2021-10-11 22:12:08,,,newest,com.sainsburys.gol
gp:AOqpTOEyHbbBbJB92hZF-9bPXd1CIVNNI7EuHtMB1cHvoHlz0kiTX9tZWmgNE6svA5ABa5W23rGn_nLkWn0i,Anna Whetman,https://play-lh.googleusercontent.com/a/AATXAJyKTJyMTIPOiwqevZk4Yn6Jr9MKsfkwscHWJ7y0=mo,Doesn't work.,1,0,2.54.1,2021-10-11 21:08:53,,,newest,com.sainsburys.gol
gp:AOqpTOFcaWc83ck-csGKOwY3GKwmhI2aTFyhb6gjRfoloEgFWcqDnnmruX6g0dDpRg_FW_HnHCb3J1w8saxu,M,https://play-lh.googleusercontent.com/a/AATXAJwaOPNefc1CKC62j2CFi-zQCsdPWigfwp3lmI9r=mo,Not able to login at all!,1,0,,2021-10-11 16:17:56,,,newest,com.sainsburys.gol
gp:AOqpTOFzfyVUhtfHd8nMQTxBhMkt8zqBhN-S9PhvAzo8UmANh7ZG8r3r13kFZUqr5bnLoVaopS6TdlpkO9Ft,KATIE RICHARDS,https://play-lh.googleusercontent.com/a-/AOh14GiGVMxGfNWlx8J1Q_Dz-RgylDudXIA-_FsZASJr,Constant bugs and errors can't place shops,1,0,2.54.1,2021-10-11 16:02:59,,,newest,com.sainsburys.gol
gp:AOqpTOHyQzyexlRxwaEkVCLtGzwj0jbq5jSX2z7ngiMFkcwYJHC-OMpMu-tJGgLZSbTb62Ki5-nvYjt8WX-F,William Wright,https://play-lh.googleusercontent.com/a/AATXAJy5NOlFHojVLlJ5bA0Dvx_9c-ZqiEQT54ijTKhc=mo,"Just can't log in. Go through the whole process and all it does is take you back to the home page and asks you to log in again. This never used to happen so assume it's part of the update. Resetting password creating new accounts etc, nothing works.",1,0,,2021-10-11 07:51:32,,,newest,com.sainsburys.gol
gp:AOqpTOHxkmncoxXaS20BnGZ4zP3lWkgbxVG2C1Ql6xha1tPQoS2Ywi5ryuMIGiGJRPs_Lk_GQVDSswqEn7CQ,simon lee,https://play-lh.googleusercontent.com/a/AATXAJwOR7FRrw6ygF7CAWO1Hoxe77Y2vKRbw7lhLu7L=mo,"crashes when i try to put password in, lost buisness",1,0,2.54.1,2021-10-11 06:34:22,,,newest,com.sainsburys.gol
gp:AOqpTOHUftlm6pjrhIm5bYHvS5NB92cBfY0_WyJw6BXyg1i6YJTiaelbIke8EsrESb9DdQ5V0fAUkaDi86YK,A H,https://play-lh.googleusercontent.com/a-/AOh14GhGZcd92gb1LUeqF0mGgF7P7cQd5htZhKL_Tr9a,"""Items no longer available""... ""A failure occurred...""... ergo can't progress to close the order... this app has always had gremlins with ""unavailable items"" but today its proper stuck! 🤬",1,1,2.54.1,2021-10-11 05:21:12,,,newest,com.sainsburys.gol
gp:AOqpTOGZZB6EgU7QxvHHcm5_kw-3TF-OgRsf476Z_yHRvfK_WcqGlTbVcCWQrYs8X5udJHPKmZY3gTNLQpHu,Christopher Cobb,https://play-lh.googleusercontent.com/a/AATXAJyODNTQbjPqQw9_2LbHTqGHykk8NsO_K0xQAnPv=mo,Doesn't work.,1,0,,2021-10-10 17:53:53,,,newest,com.sainsburys.gol
gp:AOqpTOEoiNL2vRD8gNsAoghsIucBJ4JzGizUlcOwTq6BLdjZJbuI2qdEdWzffhPoYIgZTsdbvXTmm4I_MTij,Carol Ransford,https://play-lh.googleusercontent.com/a/AATXAJyn9MnYOPUgs4pwVPyy01HLARN6AoDdVIkHbP__=mo,"Not good. Told to update, then open then update. Something is wrong.",1,0,2.54.1,2021-10-10 09:43:56,,,newest,com.sainsburys.gol
gp:AOqpTOF8BySxxV9DWRPAhMX3BxLl9nurzsKxTIV1QkRzX_WX4kpUINgRbAm-Pcb3ChAMTGKvJZxs12pCAZ2x,Laura Pappi,https://play-lh.googleusercontent.com/a/AATXAJwcZnOoIJDttO9tBEVNTb9jcxLh-M4QJKlw5jjq=mo,Doesn't let me log in on Android,1,0,2.54.1,2021-10-10 07:53:41,,,newest,com.sainsburys.gol
gp:AOqpTOEPjvIdMnzIUOZEloRXsYbPfZmpFU5_S8CIi-Q_LuneAFBknfjx7arMtazYBVhHVNUfATMnyyvQYqOt,Michael Nelson,https://play-lh.googleusercontent.com/a-/AOh14GiDulBCY25sDytGcppwOAdXrkSBJRIVCX9U77g29vU,Updated and keeps asking update. So still not working.,1,0,2.54.1,2021-10-09 19:50:29,,,newest,com.sainsburys.gol
gp:AOqpTOFRYzRAhnG1eHxQRmlr4EEajx8fZjh9qq73JOkobPgQ8poW1cHxVTkmcETFVx9c4NzwvvFuQrdKScwS,Jim Hingston,https://play-lh.googleusercontent.com/a/AATXAJymBx-4uvL8ERRoJXcRuZl8kPTYKw5NYrsT7TNV=mo,Garbage app. Can't log in kept crashing. Delete!,1,0,,2021-10-09 19:16:53,,,newest,com.sainsburys.gol
gp:AOqpTOHqrbmcdqMe233hkU9Grm3L28_HgnOlArK1f28Md7hIJp8zixED3rMzL7_lD7Q7Edp2raE0jbZBGf3T,Go Nova,https://play-lh.googleusercontent.com/a/AATXAJwrmbgdjcZvHFYdkuT3UTQSjyWw4pLi6iDMsozW=mo,It would be nice if I could log in... takes you to a browser page that does not load...,1,0,2.54.1,2021-10-09 17:11:12,,,newest,com.sainsburys.gol
gp:AOqpTOFF1VRUU5xJ5_0p5Pz419YOMUNaKMGiht6aats-oQ7Uq3J_a-7p_bNTR_EOvlLb8WxM29Gik1MEk7ue,Roger Walsh,https://play-lh.googleusercontent.com/a/AATXAJytppw0M3pLSkFhcoFB8_A4b2Wk0sRO4253PrEq=mo,Disgraceful does not let you log in this app is useless,1,0,,2021-10-09 16:58:37,,,newest,com.sainsburys.gol
gp:AOqpTOHl1VnpHGWZRGJjqMgMv2_R74BrBm0TepsPr3ahCH9Ahp-NvrDjixiCBG_c3qL5qy4aGrV5gsBk3wWl,Andy Phillips,https://play-lh.googleusercontent.com/a-/AOh14Gis2GfY9fQj_x2YsIt63V8NA8cGmZktOaUwhDnuGw,"It's a shame that the dates aren't checked when there picked in store. Happening too often, such a waste of time when I then have to go shopping and pay for the delivery. West Green, Crawley Store.",1,1,2.54.1,2021-10-09 15:55:16,,,newest,com.sainsburys.gol
gp:AOqpTOHR9koXJEay2G_mDbyme2NUULKfDKBEHkYV30ZIkLF-IuuK_hC-a9ad69Kq4w7D5ZLU-1p0Rer6f0hD,Joanne Wallace,https://play-lh.googleusercontent.com/a-/AOh14GjKv4PeyTHMMc3rCNQgK0Io2Xsno0ygunEFjZMFppk,No longer works !!! can't book a delivery slot no matter how far in advance I go. took screenshot to show but the error msg came up when tried to book a slot from tomorrow all the way through til next week?? have logged in then out again and also cleared app cache and storage and data but still won't let me book a slot??! my partner can on same app with his info for same address through???!,1,3,2.54.1,2021-10-09 09:42:39,,,newest,com.sainsburys.gol
gp:AOqpTOFza0iPcHPe1rggrwaof6lZRGC0ejc0LfnpJs7uoRyYyzNkprurU4VXor-bMcHCPpSCfTnyUx8nUtnm,Mike Richardson,https://play-lh.googleusercontent.com/a/AATXAJy-RrFDXuHKQFPlDQt8hC1VEMdoYD0nbifGNObE=mo,Too many error messages,1,1,2.54.1,2021-10-08 20:58:05,,,newest,com.sainsburys.gol
gp:AOqpTOGPHeE0zIN6KlWV5yRwgrXVo7cOCQ1VjabDL9azYd6-16iw-w_uxmv1yWNal4MGyV5U1CD7vXwrHcGA,Sarah Wright,https://play-lh.googleusercontent.com/a-/AOh14GijlkjWOtrf2yepqX-uINXggl-r8_dbuNJVE5URHA,Doesn't work anymore. Customer lost,1,1,2.54.1,2021-10-08 20:45:52,,,newest,com.sainsburys.gol
gp:AOqpTOFAwDPiocJpwFcknlqs18dbEevcECBpoylfySuIIWBup90CI73EcI00clnU3dW2diWl3zS-GOMqrtCc,joku 7 star gaming,https://play-lh.googleusercontent.com/a-/AOh14Ggv8nG1F6mlnzfu20g_vMpHy6QvrL3ls5wBtuUp2w,Rubbish,1,0,2.54.1,2021-10-08 12:52:23,,,newest,com.sainsburys.gol
gp:AOqpTOGXcZePL4nLcaWInYposOAHK0OM6Ntm1UDvsCYAZPX_WLMq0A1Iv6JgmB1sj2ILLP9O4lZnI9A7WtpL,Yvonne Motswiri,https://play-lh.googleusercontent.com/a/AATXAJz3BNiCeY6mDp4fiml04NJdfVNKQgk53nh8ANhX=mo,Been trying to update it several times but it keeps repeating the same thing what a bluff. Really??. Can't log in to do shopping. Sainsbury what the heck is this,1,3,2.54.1,2021-10-08 10:08:20,,,newest,com.sainsburys.gol
gp:AOqpTOHwJN1rt83e1ZQ11h17iKgIpyE1guVlMCTBFRhFTCnZDvkTMubw22GQQ0EKBDzdG1lBiLM715m6aBMs,Leni Bradley,https://play-lh.googleusercontent.com/a-/AOh14GgKi0RfDaYvdaaRKSlbqyM-shk5eEVQ7xekl5EvgQ,"Needs fixed urgently. For the last week you get errors when trying to add things to your basket and when trying to book delivery slots. Have tried reinstalling, clearing cache, using another device and same issues.",1,4,2.54.1,2021-10-08 10:05:39,,,newest,com.sainsburys.gol
gp:AOqpTOGPji_Z3gd3xOAaTJfupeu4W0SUgvFscpJQ1Cc_tzp4El8XE5hVsXXF6C4scdVgcE_lcHU2VVeL88VM,David Gains,https://play-lh.googleusercontent.com/a/AATXAJyGfdZ8rhZ7GBS41N4VkCOH7UoxbvXq61iKN5w=mo,How many users does it take to tell you that the app is completely useless? Or do you wait for everyone to go to another supermarket?,1,9,2.54.1,2021-10-08 09:18:25,,,newest,com.sainsburys.gol
gp:AOqpTOG99nLgwQ_ewgDKJZTP4K0VG3xnxrAJFDhKJGKYuOc68Win1-B8QVr02CWtxxWc5jwIQujE4bVlBBab,Karim Fatih,https://play-lh.googleusercontent.com/a-/AOh14Gh3Z2R3y19lEjLE85kxbwq3JCMM7uwv9plUy0JH,Laughably bad app. Had to revert to desktop. Am shocked that Sainsbury's have allowed this to be released.,1,2,2.54.1,2021-10-08 00:03:39,,,newest,com.sainsburys.gol
gp:AOqpTOGVFfOqdmSUV1C7iHZZI_rByRUXoKOQgPl9fCW364UtXiAxXIQJYYJRO8omcV8kt2AI9zZtsFMEypwU,Anonymous Anonymous,https://play-lh.googleusercontent.com/a/AATXAJwsPSBZF9blAUiDlX0v8heJDyx9mfb8gtlWI_zl=mo,"Same problem as everyone else is having. You're just caught in a loop of it saying you need to update and when you try to open it, it tells you to update. This is not a good way to keep customers.",1,3,2.54.1,2021-10-07 23:12:29,,,newest,com.sainsburys.gol
gp:AOqpTOGE-SR5jwOlWOxhfa9269G1w3hu4UvroYleeTV6lELwAyLA1WATvaihuTMC99kIlgjIPhnzNybjLOwd,Drew,https://play-lh.googleusercontent.com/a/AATXAJyKY3sjFDC_kUhRil_5V6VEXB0BP5LjsxVT984s=mo,"Your website is down, app doesn't work",1,0,2.54.1,2021-10-07 17:47:06,,,newest,com.sainsburys.gol
gp:AOqpTOGhnpmRLeDeAuI7bT9DvAy2lDvW_ApeAqpZFxkvULcZIDoumWakk_7kSIg7elWuDgBqBzfOYO6u7Y9i,Cazzie P,https://play-lh.googleusercontent.com/a/AATXAJyyF8x-1MHTUOVV4aB7AhPSMZMO3sbX4rKEw04e=mo,"It doesnt update the app, keeps saying I need to update! Even after loading new update and selecting open. Its Quicker to go through a till than wait for this to work at your abbeywood store your WiFi there is shite.",1,2,2.54.1,2021-10-07 13:47:51,,,newest,com.sainsburys.gol
gp:AOqpTOHgAS_iWVFQu6ADWMYHBFl_LgVjWR6n-eL58I6pjZ7dwXLvQbKGXY73mYX66YeeaezCQHOe8nMhZVaR,Megan Blake,https://play-lh.googleusercontent.com/a/AATXAJynJPPVhBU8LZeI1BPO0tAuInAVNrFYq0AxecoF=mo,"Rubbish,cant log in to it",1,0,2.54.1,2021-10-07 01:51:59,,,newest,com.sainsburys.gol
gp:AOqpTOEt6kP_eFExwRV38v-oeVJ0YKbcEEvFG0aS0IbnolRhhuJ7KqRVQNOHQ_weIrU_u8aBwh9LRzrSoi1i,Wendy K,https://play-lh.googleusercontent.com/a-/AOh14GhiJ4I_aAdc3BiJxudqIN-4IZ47IRCeSNeOSWI5PQ8,Cannot log in. Even after changing my password. Needs fixing ASAP. Gone to Tesco now !,1,1,2.54.1,2021-10-07 01:17:54,,,newest,com.sainsburys.gol
gp:AOqpTOHVmNgdlgnKjnfHBDs08_zugMi0n1hWalEOmDl3uJ5DFTETCTdfQkcRjLNjx_dosizdOe3BSjI5cudX,Chris Jones,https://play-lh.googleusercontent.com/a-/AOh14Gi4WHNzkZsfahdekZaeO-Y5jeggVARHv77dXyPSTg,This stupid app does not recognise my postcode. The app is useless.,1,0,2.54.0,2021-10-06 07:06:32,,,newest,com.sainsburys.gol
gp:AOqpTOGsTX4T_ZmB0pVAQSgMyvA4ciFcAgpqX46VfbUn1cJfI-UgLi1wqDOI6ihjhvGVMt8tIGuUA4qalU8m,Dee Koncz,https://play-lh.googleusercontent.com/a-/AOh14GhCr5oGtDS9T3qw3L2dprYUP87SNqXZPr_Wnu8rWkw,Many of unavailable items. My order was almost £200 and they charged me only £40 because you don't have those products. I'm so disappointed. I double checked my order on the previous night and you had everything... why you could not update your stock list? Such a shame,1,2,2.54.0,2021-10-05 09:52:44,,,newest,com.sainsburys.gol
gp:AOqpTOHuUPtaWotP-1pu6wgjAMIlBfhsPV2YIrFomV3YT4y_FQdTDijrVZMRG7xflt-sxY5h000yhH20ZE6b,David S,https://play-lh.googleusercontent.com/a/AATXAJwsCYNNB4AnJkLV659Oraj3cmXFLDhuHA7xcQFX=mo,Rubbish update. I was forced to do an update as it said my app was out of date. It still says that after the update. So im shopping at tescos.,1,1,2.54.0,2021-10-04 18:15:46,,,newest,com.sainsburys.gol
gp:AOqpTOFNeB3hZ2HQuQynXOG1sh41x9XgtualiG4PPSFtGiD1dLjbi-kWme5yoR4mYmyK770MZCoBpE267AvP,Priscilla Fernandes,https://play-lh.googleusercontent.com/a/AATXAJxm7i-IndqYyWBWc15GJ8AWzoACjxo5Ixff1_-w=mo,It won't update and I can't open the app on my mobile. Plus. It's annoying having to get a code each time you need to log in on another device.,1,1,2.54.0,2021-10-04 17:47:46,,,newest,com.sainsburys.gol
gp:AOqpTOH6w3gT7Qx2fzhtlWBKY2ZedP7H01QlTsfdpZQPAVsbYQgU6k-8gKofVNd3RcQVVmCQMZLZkyTYwQ5W,Graham Prescott,https://play-lh.googleusercontent.com/a/AATXAJziZSlTwAJ7n2NB7y9aHutPi5tSZaGnp9lFvSZk=mo,"Items we have bought for years suddenly are ""not available"" for 18 months. Once this happens they never come back. Supposedly its the store? But when we go in they are right there on the shelf? Sainsburys won't acknowledge the issue. Terrible",1,0,,2021-10-04 14:56:51,,,newest,com.sainsburys.gol
gp:AOqpTOFpzBgcCaEs5m1mK5-TS_zwgbO29aC9Hq97_NU1q7RN0sVn-YU3LtBrbgHwoi2LsaGP9fUehktWNPb1,Abby A,https://play-lh.googleusercontent.com/a-/AOh14Gj0r_iQPvkiUxPy44BxPFSJwTeD_ILrD6GMAKNA9pE,You have to spend £40 before you can get a delivery slot don't bother if you aren't doing a big shop,1,0,2.54.0,2021-10-01 19:49:15,,,newest,com.sainsburys.gol
gp:AOqpTOGw7ALN0T7XqVfGA8ZOBL75V8-pQ7VlYYkWPsBbCH0isqqWrTwJsk61Q-Sv8NyXvaxzpsrXrlLjBxJg,David King,https://play-lh.googleusercontent.com/a/AATXAJxjCLHHa0hDQKCEnGaAxsrjtlOB-E2FOphmUrCP=mo,"Only wanted the app for the nectar points in store, but it doesn't show the nectar details. Hence, for me this is useless. Shame that in store I was led to expect the app would do this",1,1,2.54.0,2021-10-01 13:08:53,,,newest,com.sainsburys.gol
gp:AOqpTOHzzwFDZuuRuJANB3tf4VaMB5RU72cO7l2HAa3-RJTTmDakSVyqO1WN1Oz0c4WUVzCQsS98W-bsmdEZ,Pragna Ganatra,https://play-lh.googleusercontent.com/a-/AOh14GgOZV2o7G-CU69zBkyiC5zrH1N-F1D-GhzfC_ua,Paper bags dispute,1,0,,2021-09-29 17:45:33,,,newest,com.sainsburys.gol
gp:AOqpTOFxEDEBrz8EhQN9Cn7fqm8XFm8vfiny4Z2xPREtiQ2gJpg-N68KnGhk10-_iJ64SscASijRoYuscCFO,joyce smith,https://play-lh.googleusercontent.com/a/AATXAJyaEsjzf7H_z-0X1T6KoQuCzqZTHFHdmKntCtyU=mo,Won't let me use ahhhhhh,1,0,2.54.0,2021-09-29 16:38:17,,,newest,com.sainsburys.gol
gp:AOqpTOGVHwQZPbtEltAryM7eEGeZOJhlaxGQyuF_T_TBn-EXmqgynkhc2uxUWlZJKZtBfMVUVvmsyJwmRO5R,Emma Hopwood,https://play-lh.googleusercontent.com/a/AATXAJwlowDtqMRVj1al2kmXmaaWCB61rQ6alNDUIDaW=mo,Horrible bring back the old one,2,0,3.0.0,2022-03-28 21:49:18,,,newest,com.sainsburys.gol
gp:AOqpTOEIyTjl2tTZ7wP9rcSkCg9XWDXRs43RwxYW101cV5QzrS7fzuWMqwObEgaM19dHlq67r9cWGWbuZTCi,Andy,https://play-lh.googleusercontent.com/a/AATXAJw1LAkBnLmyZbLc9Gep6Yg8uLKXMrlaNsNvSnBf=mo,"Why send me a shopping receipt by email, that you have to download",2,0,3.0.1,2022-03-27 09:40:49,,,newest,com.sainsburys.gol
gp:AOqpTOFdW_XfzLu1QvEP0pPYLZ3XIVnMdWThoTkYfrckd4xadvxnMYQ7fztPLvfy_vdyL0ApnO0sra4NrUBy,Jamie Fagan,https://play-lh.googleusercontent.com/a/AATXAJyLwRTF6jB2QkdlpbrF-Ni8AnWyx4_88iWhimhJ=mo,Unable to log out anymore which is very frustrating. I have uninstalled the app and then re installed but still the same problem. Used to work fine.,2,0,3.0.1,2022-03-23 19:13:56,,,newest,com.sainsburys.gol
gp:AOqpTOF7ROJ1XfP3ZZ6iM2ZtwsGU6LD9iStYvquV5889n6zfSWRH458gdAqckmuo77CTrM4Uky3PaHH6sh9k,Hanna Dobrowolski,https://play-lh.googleusercontent.com/a-/AOh14Gi5MkIDqlBILW2FviKwFBk-yuGMXA9r0BeziXey,Can't find my nectar points.,2,0,3.0.1,2022-03-22 12:41:31,,,newest,com.sainsburys.gol
gp:AOqpTOGpsMpVYuNMjy5dBfGEFhyVTv_DpGGJUfIiOjIya6axjISwMTOr_ZWsNJTdUNzcI99MDkb3b0fG2h67,Margherita Pilia,https://play-lh.googleusercontent.com/a/AATXAJw9JWi0oxd8PJMb9lX1TKDDhsrKCwAulWA9EkeO=mo,I tried to insert my American Express but the app kept saying that there was a problem with the details I inserted even if everything was correct!! Very annoying,2,0,2.57.1,2022-03-18 08:48:47,,,newest,com.sainsburys.gol
gp:AOqpTOFFb1g6zBREzhuBRtXyFY-tavoojGqTIkEILqprDSxN_5uMIBxquj9TRBv2S51gWbKkufOzEECdTMbh,Stephen Bambrough,https://play-lh.googleusercontent.com/a-/AOh14GhZGrEdC0SixfOYehzCB4wxPyOn9Hrz-8u8i2nQ,"Every online shop I do with these I get substituted items, im off to try a different store. After hearing friends say there orders are always substituted also. My last order, one of my items i picked was red wine but they gave me white, whats this get what your given lol.",2,0,,2022-03-15 15:10:41,,,newest,com.sainsburys.gol
gp:AOqpTOH2ay2OTr7pEjbaYOTIpuLiYSXLlwwm9L0ppaof00DkjDL6e4Pb5V1Ctop_mbS94jR1Kz0qeJHqOr9Q,Jonathan Parker,https://play-lh.googleusercontent.com/a/AATXAJx8CoHiExTN46WzovDSYUcsWcGVvny9lbKCXeFF=mo,Constantly freezing. Have to uninstall and download again.,2,0,2.44.0,2022-03-13 19:22:47,,,newest,com.sainsburys.gol
gp:AOqpTOEAjAJbJWbW05hHGB7NmevPb6R83bhpodFUIswDkArshahXZm5KvoG5uR14Yr-4XjNwJsrK_XOkG56g,clare calloway,https://play-lh.googleusercontent.com/a/AATXAJz9RNK1lSl2Olfx9hBzI_ld5J3R1_5kjstqlPtA=mo,Long winded checkout aimed at getting you to keep adding products before you can actually confirm and pay There is no option to chat or contact online only sign language or phone call?? What year are we in again?????,2,1,2.57.1,2022-03-04 09:02:29,,,newest,com.sainsburys.gol
